,Hero_Name,Prob_Hero_Won,Prob_Hero_Lose,mean_Nturns,Enemy_HP,Enemy_MP,Enemy_AP,Enemy_Action_Set,Enemy_Name
703,Warrior,0.6,0.4,37.0,880.0,48.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
704,Warrior,0.4,0.6,40.8,880.0,86.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
705,Warrior,0.8,0.2,32.4,880.0,124.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
706,Warrior,0.8,0.2,37.4,880.0,162.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
707,Warrior,0.7,0.3,32.8,880.0,200.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
708,Warrior,0.5,0.5,37.8,1040.0,10.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
709,Warrior,0.6,0.4,34.4,1040.0,48.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
710,Warrior,0.4,0.6,34.8,1040.0,86.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
711,Warrior,0.5,0.5,36.2,1040.0,124.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
712,Warrior,0.7,0.3,41.2,1040.0,162.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
713,Warrior,0.5,0.5,38.6,1040.0,200.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
714,Warrior,0.1,0.9,39.4,1200.0,10.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
715,Warrior,0.5,0.5,44.0,1200.0,48.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
716,Warrior,0.5,0.5,43.4,1200.0,86.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
717,Warrior,0.4,0.6,41.8,1200.0,124.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
718,Warrior,0.3,0.7,42.6,1200.0,162.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
719,Warrior,0.5,0.5,42.2,1200.0,200.0,14.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
720,Warrior,0.7,0.3,15.4,400.0,10.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
721,Warrior,0.9,0.1,13.0,400.0,48.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
722,Warrior,1.0,0.0,20.0,400.0,86.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
723,Warrior,0.6,0.4,17.6,400.0,124.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
724,Warrior,1.0,0.0,16.6,400.0,162.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
725,Warrior,0.8,0.2,20.2,400.0,200.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
726,Warrior,1.0,0.0,23.8,560.0,10.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
727,Warrior,1.0,0.0,21.8,560.0,48.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
728,Warrior,0.7,0.3,20.4,560.0,86.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
729,Warrior,0.7,0.3,25.6,560.0,124.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
730,Warrior,0.9,0.1,22.4,560.0,162.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
731,Warrior,0.6,0.4,23.8,560.0,200.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
732,Warrior,0.2,0.8,27.8,720.0,10.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
733,Warrior,0.8,0.2,27.8,720.0,48.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
734,Warrior,0.7,0.3,33.8,720.0,86.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
735,Warrior,0.7,0.3,28.0,720.0,124.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
736,Warrior,0.6,0.4,27.2,720.0,162.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
737,Warrior,0.7,0.3,27.4,720.0,200.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
738,Warrior,0.4,0.6,29.2,880.0,10.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
739,Warrior,0.5,0.5,33.6,880.0,48.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
740,Warrior,0.7,0.3,35.4,880.0,86.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
741,Warrior,0.6,0.4,28.0,880.0,124.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
742,Warrior,0.3,0.7,31.2,880.0,162.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
743,Warrior,0.6,0.4,33.8,880.0,200.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
744,Warrior,0.1,0.9,34.6,1040.0,10.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
745,Warrior,0.2,0.8,37.6,1040.0,48.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
746,Warrior,0.4,0.6,35.6,1040.0,86.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
747,Warrior,0.2,0.8,36.2,1040.0,124.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
748,Warrior,0.6,0.4,33.2,1040.0,162.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
749,Warrior,0.2,0.8,34.0,1040.0,200.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
750,Warrior,0.3,0.7,35.0,1200.0,10.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
751,Warrior,0.2,0.8,32.0,1200.0,48.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
752,Warrior,0.0,1.0,27.2,1200.0,86.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
753,Warrior,0.3,0.7,29.4,1200.0,124.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
754,Warrior,0.1,0.9,36.6,1200.0,162.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
755,Warrior,0.2,0.8,36.8,1200.0,200.0,18.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
756,Warrior,0.7,0.3,18.0,400.0,10.0,22.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
757,Warrior,0.7,0.3,16.6,400.0,48.0,22.0,"[{'name': 'Punio', 'type': 'physical', 'dmg': 8, 'succ': 0.7, 'mp_cost': 0}, {'name': 'Sbatti Porta', 'type': 'physical', 'dmg': 5, 'succ': 0.9, 'mp_cost': 0}, {'name': 'Ma Che Oh', 'type': 'spell', 'dmg': 20, 'succ': 0.1, 'mp_cost': 20}, {'name': 'Heal yourself', 'type': 'heal', 'dmg': 0, 'succ': 1, 'mp_cost': 0}]",Mastrota
